game_id,version,is_sona_autocredit,sona_experiment_id,sona_credit_token,sona_survey_code,round_index,player_id,bot_strategy,bot_move_probabilities,round_begin_ts,player_move,player_rt,player_outcome,player_outcome_viewtime,player_points,player_total
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,7,581c5b1b-25c7-4b68-9e16-ce0e71994393,opponent_prev_move_nil,"{'rock': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}}",1582331396341,scissors,1219,loss,3416,-1,-4
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,7,901c322b-848b-4857-be0f-66456ced7ea4,opponent_prev_move_nil,"{'rock': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}}",1582331396341,rock,0,win,0,3,12
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,8,581c5b1b-25c7-4b68-9e16-ce0e71994393,opponent_prev_move_nil,"{'rock': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}}",1582331401010,rock,1347,win,2360,3,-5
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,8,901c322b-848b-4857-be0f-66456ced7ea4,opponent_prev_move_nil,"{'rock': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}}",1582331401010,scissors,0,loss,0,-1,15
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,9,581c5b1b-25c7-4b68-9e16-ce0e71994393,opponent_prev_move_nil,"{'rock': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}}",1582331404752,scissors,1018,loss,2362,-1,-2
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,9,901c322b-848b-4857-be0f-66456ced7ea4,opponent_prev_move_nil,"{'rock': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}}",1582331404752,rock,0,win,0,3,14
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,10,581c5b1b-25c7-4b68-9e16-ce0e71994393,opponent_prev_move_nil,"{'rock': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}}",1582331408163,paper,893,loss,101858,-1,-3
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,10,901c322b-848b-4857-be0f-66456ced7ea4,opponent_prev_move_nil,"{'rock': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}}",1582331408163,scissors,0,win,0,3,17
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,1,0f19a2b4-b984-4dcf-b766-51ba80bc11d0,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591643093,paper,7308,tie,1453,0,0
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,1,0cb6fa50-3309-4bbc-a295-2121abf13d54,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591643093,paper,0,tie,0,0,0
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,2,0f19a2b4-b984-4dcf-b766-51ba80bc11d0,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591651888,none,10000,loss,3861,-1,0
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,2,0cb6fa50-3309-4bbc-a295-2121abf13d54,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591651888,rock,0,win,0,3,0
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,3,0f19a2b4-b984-4dcf-b766-51ba80bc11d0,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591665759,rock,4865,win,2334,3,-1
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,3,0cb6fa50-3309-4bbc-a295-2121abf13d54,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591665759,scissors,0,loss,0,-1,3
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,4,0f19a2b4-b984-4dcf-b766-51ba80bc11d0,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591672969,scissors,2139,tie,1874,0,2
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,4,0cb6fa50-3309-4bbc-a295-2121abf13d54,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591672969,scissors,0,tie,0,0,2
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,5,0f19a2b4-b984-4dcf-b766-51ba80bc11d0,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591676993,paper,4267,tie,2217,0,2
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,5,0cb6fa50-3309-4bbc-a295-2121abf13d54,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591676993,paper,0,tie,0,0,2
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,6,0f19a2b4-b984-4dcf-b766-51ba80bc11d0,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591683487,scissors,2202,loss,10118,-1,2
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,6,0cb6fa50-3309-4bbc-a295-2121abf13d54,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591683487,rock,0,win,0,3,2
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,7,0f19a2b4-b984-4dcf-b766-51ba80bc11d0,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591695816,rock,2028,win,3917,3,1
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,7,0cb6fa50-3309-4bbc-a295-2121abf13d54,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591695816,scissors,0,loss,0,-1,5
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,8,0f19a2b4-b984-4dcf-b766-51ba80bc11d0,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591701769,paper,5448,tie,1981,0,4
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,8,0cb6fa50-3309-4bbc-a295-2121abf13d54,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591701769,paper,0,tie,0,0,4
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,9,0f19a2b4-b984-4dcf-b766-51ba80bc11d0,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591709208,scissors,5796,loss,1493,-1,4
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,9,0cb6fa50-3309-4bbc-a295-2121abf13d54,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591709208,rock,0,win,0,3,4
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,10,0f19a2b4-b984-4dcf-b766-51ba80bc11d0,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591716508,paper,8812,loss,2584,-1,3
f8f7bfce-636b-4b08-95f2-4b7467da29dd,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,10,0cb6fa50-3309-4bbc-a295-2121abf13d54,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582591716508,scissors,0,win,0,3,7
